label_id,rxnorm_product_id
36018,898690
8306,1721619
16685,198013
8000,1436933
27747,198046
36178,310537
9903,751901
30522,311671
22166,856556
22165,1011736
16603,1649988
5149,403840
19432,1543069
31173,197582
36871,1648759
17266,317769
44268,993503
25614,1430128
22817,848943
17272,198141
48148,884185
17273,857340
11551,310812
39742,863669
5812,863619
5814,834040
10745,200329
25618,898719
31177,833008
25619,359228
20067,904458
22829,198006
28396,403879
39754,763181
23943,997229
25632,1299992
25632,900773
25632,900134
25632,899614
25632,852572
25632,852297
25632,852271
25632,852196
25632,851877
35062,1293864
22838,1000405
11514,1722939
20014,686924
29450,197806
39757,999604
36892,2564005
48167,830837
36893,198369
21120,727762
22845,239238
40833,979492
40833,979480
14003,1049683
20088,996561
14003,1049225
16584,898329
16584,851941
21046,311892
34986,197444
49114,197815
9674,197699
40758,197901
29380,855178
18241,1099625
7900,197659
26110,863038
12519,197310
37397,617312
49119,866111
37917,314108
49121,197806
34992,1812013
14943,858817
40228,755497
9168,905503
9168,904438
9168,895587
6834,1744005
6834,476556
23505,197853
23898,484814
32171,197361
19341,1362706
26562,792582
46372,995258
9320,834235
46373,197520
6839,1649988
26108,197770
6467,1009145
47924,199888
6467,577961
17043,351264
12196,979092
43191,197311
26215,197627
29014,992447
41319,866436
34655,1094107
48385,1946844
25824,857005
12202,846955
17459,617311
12201,199592
15074,197397
10774,308964
15075,808748
31672,1362082
36071,308191
17772,1721476
34541,197311
17772,1721474
40254,856457
37400,310430
9610,866511
30533,238006
46315,310687
15406,1000070
17250,477560
12471,855671
21011,1011852
35741,993518
14788,835886
11411,352001
11411,351761
11409,153892
11411,349200
36859,1115698
37862,403957
37862,402019
43515,854908
47900,996571
45932,283417
6372,310534
48669,1650143
26125,199888
44511,860975
48671,312950
14974,1791840
28917,967981
6376,1483744
47317,861004
37420,313797
36477,1020065
45939,1868014
35974,862025
33195,284245
43094,979092
45011,1595290
41705,1364848
40279,856845
44525,1044502
37425,248656
37424,545835
12121,315223
11729,866491
14619,197902
11729,866482
32356,1013970
32356,1006357
32356,897949
11733,1727569
15590,200060
28533,1367410
32603,1050493
32603,1050492
44976,1740467
48326,856443
5989,207315
48327,1812011
22999,1094104
20194,866436
5112,1723740
41880,860215
47505,197944
27729,854905
30507,900161
30507,897351
36169,198211
7410,797544
22146,1000895
47510,978006
27741,748798
22154,198248
41892,991086
33387,312077
30228,197381
43939,2123072
7738,313472
19150,402131
24731,1668238
33118,1600786
16285,259966
43749,603203
36197,1049604
32935,309309
8021,1718909
27765,856783
16619,198042
10874,313988
13425,259255
27448,197517
47071,2667657
39075,856999
30548,1091185
24585,199245
16627,1091392
41322,259306
4920,213271
48354,314209
42761,1373471
11764,2705601
48357,477562
15642,859419
38114,859867
11393,312940
33866,197397
39594,856908
33874,861689
14217,1000070
42432,314203
42432,207891
14294,198078
18970,106303
4724,477560
19010,308189
35744,856519
30101,896762
7607,313219
47064,151029
16124,1740008
16124,1237068
16124,1237059
21782,849389
27623,763589
10714,349477
30390,392038
27627,1291085
10716,993890
38927,1719862
38929,310433
16440,1364445
48521,863664
16977,197807
38551,314209
40124,1045456
25223,856783
33742,905495
40127,895987
9847,979464
24038,197606
4389,310346
32596,205304
30813,198243
40505,1094107
46131,1358762
7879,993503
31944,995253
18034,1659289
10698,351250
18034,1659283
23648,308988
16465,828576
11170,2663945
6610,317094
19713,311625
29143,312615
24851,351265
48887,309843
19294,897710
23650,1859368
4199,197313
40942,198013
24097,859419
4208,314006
24096,905222
26753,248656
29591,200346
24110,686418
29594,1649990
25374,855642
14194,197606
34794,197902
48917,831109
26345,328161
11156,1361563
20852,994521
41977,197805
9453,897632
36482,198014
23680,310430
15231,856457
29163,1660009
10685,198427
9011,311681
30328,827748
20854,1797867
38941,476679
19310,198014
34183,197659
12304,2371767
49110,846378
15201,1665507
18294,197732
49167,312593
25517,200224
6067,861004
18295,313160
32181,2201538
32181,1728092
33415,2619677
29421,238014
18297,308136
26472,617311
22716,897696
49035,597195
34314,1665050
21986,866427
18237,2632946
39387,197654
24800,312086
34968,106351
22046,729932
38874,197388
42917,617310
7877,314106
22467,309335
37804,763183
40810,966536
11308,404444
25405,197541
47939,200032
28186,809996
10404,1719862
46413,353538
8453,313361
18307,199994
6882,238920
43601,861448
44408,1870958
21898,997415
13684,749858
25113,577033
10778,1243843
6757,857297
38098,198077
46352,855942
23634,877513
21049,617316
40749,876193
22296,1725079
46354,312440
9658,977427
16520,312748
31528,607020
33198,199247
16913,2199020
47408,199889
38910,311892
6180,197787
20454,381056
42920,836395
30411,1013665
4092,855906
37989,197313
9776,866094
21975,259966
7797,848139
16360,314231
41698,197943
38866,314035
33199,318240
7810,1987732
41709,313564
35982,308460
16369,897710
19242,403818
16373,199245
30335,828320
27825,831872
25064,311995
27824,311192
8079,1049502
41972,238755
16676,543732
22231,1812194
10941,897666
44809,197527
36277,617312
33470,866018
47599,1367410
41984,1792144
30617,860975
10947,2701422
16683,1307431
44609,308135
7886,854880
39965,1648789
23069,833036
39965,1424899
39973,309049
48393,262095
30558,1373471
36305,310818
10976,308979
19532,213270
22268,1803932
10978,349480
22268,237788
47629,312617
16721,198141
27859,762675
27860,1648759
27860,201883
27863,197944
27865,884308
44850,313758
10988,311666
44849,1000076
33732,1010739
22515,860516
22515,860510
42253,242446
25315,1812170
14132,351266
39450,208821
8366,706461
36559,991188
5513,763185
45077,828348
5513,312615
5513,198145
22529,856569
11234,310497
7516,198242
19307,861010
33267,1791232
5032,402695
13637,310490
47413,308988
33275,402695
41795,857002
47414,485496
46878,1091150
32752,197770
10226,403878
44075,197939
7404,905199
18787,198042
10235,308694
13090,905395
13095,905395
27136,199353
21596,197783
18806,855288
35556,995624
32769,197886
46901,1098608
38459,313921
24450,314277
24450,313580
10254,1088772
46910,2645118
27146,995607
4565,859048
16505,207265
16507,198051
24917,317136
16512,861237
35170,802749
44656,884386
47455,896771
38990,1648755
13926,198042
13923,2663974
25379,861375
22587,1597820
19816,314209
28162,1361615
28162,1361226
36628,197591
5582,905395
28167,197499
47920,1740467
17036,833204
28172,749155
28172,748797
33802,283417
5590,905222
25395,198014
28178,283669
17050,1812015
19843,1049621
42347,197446
10406,597747
33815,2665335
33815,2665330
13427,1294481
14228,993470
16129,2669513
5610,1648755
19850,828299
41444,721796
47953,849389
35701,1719286
25924,1648755
42891,310429
23166,197739
47750,312086
37199,745752
5400,1599797
10349,349595
34888,197412
34889,199192
46248,1012404
23799,897630
34733,966270
12420,1648759
15346,197889
34735,197361
26462,309710
36326,307816
47641,1190608
47641,1190540
12500,197832
29351,351254
49097,1650143
19141,1361574
19139,238019
43539,352058
40739,1000048
15432,847628
29354,861004
15436,861007
46343,856535
46343,856460
29356,197622
13655,200327
30422,198365
43545,312594
49101,1357010
46347,1358993
49102,484152
34977,198034
37818,1048445
37820,358917
34908,198039
23816,1367410
18909,966221
46995,310672
18912,2180666
32089,197311
28984,1650142
14586,309710
31881,539712
31882,993503
40450,762675
6541,1731582
40454,617310
34730,1543069
43260,1367410
6544,728109
12260,966220
40457,1038558
9382,1359025
6049,747193
37086,198008
23063,2540431
23063,2283525
37966,1014673
23941,1376336
40820,830861
23944,199689
15511,857002
37975,351133
23954,628953
4079,317174
26629,858605
23972,198335
33678,1924316
28020,197319
28026,240984
25273,898687
28029,106387
42201,1011852
10700,966225
14076,197573
16931,794639
36495,312938
20700,1191222
15062,1543069
29006,1993224
43184,312087
15065,197318
17877,381056
40029,198078
29008,197311
17878,381056
34363,198014
40104,1806197
28744,862019
34366,1807550
40104,1806191
40104,1806187
17619,1543069
31138,751901
14001,197902
39487,1091210
42945,402696
47637,1648759
5275,1594593
19548,197590
5275,1594589
44851,1657026
33518,198148
25115,312022
19553,577033
48869,313413
37644,238212
15199,897710
31937,312617
12301,861379
48876,312594
37653,856940
40501,197943
42298,2121096
5555,310433
28137,866910
39490,578330
45113,876519
14180,199369
19793,199168
5557,313979
14182,197511
36608,1738581
25361,314055
25361,197839
17020,686924
19795,197380
5392,1724880
11269,242297
11272,835603
25368,310537
28153,1659598
45133,886662
33974,859419
17216,861753
11515,198202
42519,896758
31141,859424
31142,308867
14411,992447
8250,106351
37559,1794184
23428,312845
23547,992150
15128,197319
45351,993462
5797,1190641
17256,197529
14435,583170
14435,312899
30075,705824
48143,1085633
32941,2702616
26359,198051
34814,198148
31988,197956
9462,197984
15247,866924
6652,313572
16890,1808222
32915,403884
9466,312087
13789,310410
36211,616578
25020,2634751
16630,317174
17963,312821
19954,1000126
29078,1085736
29082,200224
23578,2671680
31878,312441
9373,2199672
6276,312941
20208,313096
26183,308048
23302,2589014
34473,904475
42691,1736776
45286,483440
9271,1726682
17398,309314
23307,1807459
40351,1648755
30063,849395
4703,892345
32937,828320
41468,197770
30069,1718909
13270,992150
4712,106336
21757,197312
13276,1649429
13280,310431
38630,310488
48623,313595
37380,1737641
48629,863664
17754,615099
23354,1012737
44624,1806185
31677,403966
24041,1923425
24041,1923424
6983,889536
18404,1726097
29531,312138
35136,1860139
9856,381056
32358,753440
32360,1049214
6993,1659137
46510,896766
32362,2627719
4160,349287
32364,485465
22429,242461
14027,1297658
42672,763179
28485,198372
46737,349401
28487,757707
22960,197361
22963,308429
11689,828348
31307,1000862
20211,597770
20212,543546
11693,543546
45520,1737568
11698,763488
32111,1807896
46391,885213
38960,866511
34665,856457
10750,1597615
30432,617312
17908,204135
15095,315213
15095,198215
10789,1724884
20378,310534
20381,1543069
31476,803353
34298,1486801
40027,903456
42853,197517
25897,835840
20386,2637038
42856,806392
45681,197931
25909,314266
31489,197311
31490,283417
7236,310132
27985,848140
34304,197943
40041,283077
6142,966768
7242,749206
22434,1660014
25914,240128
20406,799047
17568,309115
12925,200193
42883,617993
14757,197903
37799,828348
25244,2670451
29264,208601
40649,884223
29664,212373
41393,2693253
13183,1719862
21694,309307
38571,1006365
38571,896208
22395,904870
5382,197701
39336,312025
5390,1099870
27976,197444
39341,402097
14008,199903
30765,829762
47747,1658634
5401,429662
8268,1437702
25237,630208
16883,905222
11128,562251
42164,1922763
22432,992447
23063,2265695
32090,313412
20968,1359023
9576,197739
29292,1797907
19952,854905
43918,884385
21417,197445
7235,562524
26956,199994
35387,197795
18634,198145
18636,828348
41127,308048
12917,1649988
24279,542355
7245,311381
35401,606726
35400,993781
7247,748797
38281,308694
41144,992475
8884,205301
34923,748868
49041,992447
20989,213120
18189,1297387
34928,197941
40687,198250
44568,204441
5007,197770
33243,197942
38920,866018
22029,312085
25513,197303
5701,198146
48050,727360
48050,727355
28302,2676585
25525,578325
34937,863664
49056,314055
49056,197839
43505,203088
32126,310005
32126,310004
10727,1872447
40709,197984
22057,1085633
27667,749784
16478,849928
22066,197500
44628,861004
19335,1867997
36072,1807631
19335,1737570
19335,1737343
19335,1010763
37864,762675
15409,1095229
32134,198252
12475,283417
43024,1653196
49073,1650444
47230,197969
27441,1795254
27441,1795252
33100,349351
21903,828348
13441,1650143
13442,197581
31626,849928
28833,198224
43013,1358610
45833,197905
34475,259090
43018,197409
28845,863538
23308,208406
12037,1482908
9125,238151
34481,311190
20655,311288
28949,541363
12153,1436947
6739,836358
46258,197745
20961,198193
6744,197596
7543,992441
44229,849431
4685,545259
18960,238920
21728,197904
7551,861007
10398,905225
21738,607295
13258,198293
41459,834102
21740,197797
43553,830869
43553,830865
37905,349287
32179,836358
46361,309049
43560,2121587
26554,834102
23890,238212
23891,309114
33461,1191307
8076,596930
5210,861224
43075,835593
40671,866924
8154,1000126
9844,311204
6761,313123
43283,310432
25139,351266
36886,284207
37530,1794887
20072,200329
42056,314076
37532,860522
15180,861010
16775,349199
44881,314076
14263,730861
20976,904475
32100,197901
19406,1000097
44688,309309
15377,200132
17444,866514
27713,1731075
19410,1738511
25096,310273
34916,314200
27121,749289
12425,2272630
12425,2272629
36140,2627722
40542,197516
30487,349199
7398,1013659
33358,308194
19414,352274
46887,861004
49017,1728072
6921,197320
12605,199211
9740,309049
19509,251872
41423,311353
41423,205326
22239,349593
22239,349591
47998,597747
8578,904481
39678,856783
19287,313585
48836,197446
42736,900038
8582,199245
20795,801403
20261,2539186
37604,392038
16781,577348
6570,1605362
14948,200193
10185,849503
33947,197627
22746,308182
36359,197319
5740,2108930
31681,795735
26290,197817
20801,199167
15920,993518
35516,856373
31902,238084
36235,1086778
15166,197528
10895,581531
44386,896244
20803,861448
21878,861007
42595,313190
6573,831054
6285,197625
19472,2560306
30262,1736541
8784,617312
15168,200172
29860,2287005
46104,200224
30262,979432
45606,1662278
22627,2169319
23607,828320
19822,1796730
19822,1116294
34748,198316
18363,857002
18365,1116927
12620,997223
21147,861960
9808,403875
18370,205323
18369,830882
29487,1860137
38022,2641666
38022,2641660
43657,205323
21155,312938
24002,1486977
6947,205323
6946,199450
21157,731235
21157,352046
9817,993557
4118,860975
4119,855856
18374,597823
9815,1736776
4117,895545
4117,895510
29493,855296
35110,966224
35110,892246
46485,562508
29497,993557
12632,898353
40876,855926
9822,314286
9826,859747
26674,1716223
43676,259255
26674,1716221
42286,562806
25342,855906
42631,1658690
5386,1658659
48171,1738353
48171,486133
28459,1661483
25697,199889
34090,200133
8730,199381
11637,310671
42633,238083
11636,314006
17350,313776
31260,314106
47898,314268
42534,562266
34092,261123
22920,1359105
39828,968183
20158,311353
14542,392662
20158,205326
25701,993503
22922,854876
28362,858262
29712,966253
34096,1049221
42639,1013930
42637,2668483
17355,855296
48249,313988
8736,744624
10933,312941
27826,197590
11649,1649401
33846,349208
48251,1731350
28469,859751
7620,197807
38241,198427
5914,855318
8742,861004
22931,199885
10450,1361615
10450,1361226
11353,2626397
22118,865098
33760,198318
47980,349483
24414,197900
40415,993541
19392,422434
39020,856834
39905,197844
40493,309362
15302,197699
9322,476556
40604,1234519
46047,1666823
32753,861004
43407,977978
38325,577348
29235,308136
22656,312122
40607,312617
45664,2665210
43005,861200
43408,540540
5637,313412
42236,197517
6890,858607
39048,859747
24429,859975
27734,1726097
42390,308963
30103,892246
14339,2588561
36761,885209
19962,238019
14338,200034
45271,834127
47534,198372
30971,310384
44309,104894
21802,861225
45272,2613569
13329,1922512
27338,238083
33094,897122
13329,1922509
42349,833528
42467,904458
5716,885213
5162,748878
11314,200328
4771,349201
17164,859751
28305,403957
17165,1358762
28305,402019
27323,226552
39655,351109
30214,2054310
8564,284481
16623,1049611
5719,197397
17167,1870676
47236,238083
31088,1049582
25539,2058932
36768,238006
22726,1000048
21260,313578
32443,151226
11469,198035
31092,577785
9921,349553
48062,1738495
28317,349545
28315,312079
28316,406396
28313,2121766
11439,993541
44324,311486
4230,749761
31096,483442
36772,1797907
16918,861204
46692,197321
28319,199245
13533,749811
47119,312132
17175,866511
31099,1009216
17176,636045
33935,252478
10949,809992
8307,636671
19312,799055
8574,1012068
36022,1049611
39659,636045
17178,997229
16686,310429
13211,313583
17179,1232585
47803,198189
22738,483440
41766,991486
28324,310433
14359,895670
13600,311726
14363,1736590
45285,992668
25553,1870225
30631,855302
33946,1801279
8171,993518
27252,2639032
25276,1734348
25276,1734208
21018,198181
23598,310431
30187,991053
26448,997223
37343,197322
38408,790283
45999,860886
11289,2399904
43022,313565
29336,746763
26517,309114
31231,200096
9627,1724481
44056,1992693
36631,312938
23582,477560
15150,283669
39515,310991
15151,862025
8057,996757
15420,197443
46324,312075
22888,312743
26519,1665057
24131,617312
24134,1010739
27893,200133
36351,308189
16769,1310533
22319,1876137
10926,966224
10926,892246
22321,197388
22320,866511
5308,900164
38966,856364
11018,197849
24890,2626050
36354,1861411
39236,2101456
30679,834235
27710,1359128
18939,313412
13915,857560
5319,315090
18942,314229
42064,856773
5253,861365
21558,313586
5253,861356
8172,1598470
8173,861487
22331,856834
4520,617311
39246,197311
8177,1999682
24389,1656356
11031,809992
43804,1310525
12788,1665497
46614,240128
44134,485496
27174,1426600
13126,1812011
10282,314214
13131,1293451
41350,312078
32806,197805
46940,241946
13133,861171
18854,312122
13134,351761
44138,901555
41352,200094
10288,197361
18857,310812
18859,995253
21641,995666
38498,995253
10290,1729063
16009,1801295
10290,1729027
10293,1721476
21250,1995288
18862,314227
38501,2636050
35595,727347
10293,1721474
24483,862006
29958,1991311
13139,1038558
35601,198014
16016,748868
21646,2678967
38506,197944
16019,803353
32826,198428
21648,617312
16020,197313
13142,312840
41363,856999
44150,2690661
4287,854252
7118,1040036
4287,854241
4287,854239
16024,311681
46964,312132
7481,1650143
46965,1086784
41365,636676
35607,1043578
10302,1366192
24493,637188
41063,1735536
41366,809159
43955,2640417
38513,198223
35611,1041518
15738,854228
41371,283639
7484,995218
18882,2102949
38518,856373
46970,800915
13153,643177
32836,312845
13153,643107
44159,1362720
32839,309114
21664,794639
4423,1658339
38226,198427
38522,197732
27200,852535
10316,2118730
35431,1607617
27206,884655
41377,617311
29914,312950
32847,349556
35626,313413
16035,312743
43969,485486
32692,1603498
13165,314229
16037,244967
44168,197380
10265,197806
29981,855906
46977,349201
12834,617312
10005,882548
32516,310430
35306,349490
29984,200031
16040,1359022
41383,312940
32856,309314
27210,803353
16043,966225
7496,861427
13173,1545780
27215,308048
35639,349547
13173,197894
13174,1544390
10333,1368459
46985,485440
46984,483450
16049,1719772
35643,2668078
46988,1723160
21685,807832
13038,2048716
18901,847348
32861,1000351
16055,349251
16056,966221
44188,200031
13199,314006
35390,308192
23020,105583
28550,866144
36454,1995455
13963,823982
20184,966249
42739,993770
44918,205923
6007,283672
32606,151226
17429,617311
47774,866436
11749,1731345
28552,797730
42742,993541
25792,199890
28536,866436
5471,899548
20197,312941
48272,198211
6012,997220
4398,313565
17129,866910
14100,861753
42680,904475
6014,859052
16273,748797
47245,1736776
24561,483450
6017,994521
36727,477562
11331,200329
35888,1049686
45184,314228
48346,308192
42751,1605257
14235,2056482
14235,2056478
14235,2056468
35241,2627781
39917,239238
33117,200096
7024,1656354
45578,197700
21329,199246
34198,311354
14309,402109
13452,349545
27880,562508
46644,1040043
27489,310537
18506,312860
18615,979485
38597,198188
10085,240128
18927,248656
27238,260218
24538,866436
27238,213471
35673,2665275
4656,1734932
35676,616483
27246,483440
7528,803348
16085,2707547
16085,2200658
16085,2200650
13220,312301
4662,1666372
27249,855635
13221,197700
18937,1545150
32892,993541
7534,1860485
16090,199885
27254,312830
38589,1946651
18947,197418
32898,728550
41440,1666372
16095,315107
4671,1797907
41441,1736931
16098,855288
35692,308964
13241,1862600
16103,198211
35694,349514
15788,2677771
44477,317094
7778,483440
24753,312962
41650,854834
7779,828353
38839,311288
27534,855657
13507,197517
10609,993557
33171,310385
7658,310273
7782,309309
21960,314155
30298,993545
13513,1740865
13514,984120
10611,577033
7787,854905
19216,197702
30301,2641142
24785,465377
13519,1665461
38854,312961
10614,979480
47306,197986
35962,312172
13520,197591
10617,858804
32962,1663224
35963,309112
30305,847230
4730,749783
33180,850305
4730,248656
30312,577057
45775,1010702
45775,1006347
45775,904628
45775,904626
45775,904609
45775,904456
45775,892558
45775,892550
24472,617311
11214,309098
27064,757707
28344,311727
33733,898356
17742,849931
42892,828527
36001,856364
48617,197499
26087,866514
43043,2587800
14128,485485
9150,2644894
36555,311353
34509,1665088
13948,617993
37375,866910
23170,749289
43048,485484
6313,2680756
6313,2680743
6313,2640893
42511,312830
7355,617311
17749,1928567
14775,198240
6317,617311
30772,847055
37202,1006321
37202,889590
43052,540411
48479,993518
40219,313571
5460,485023
37379,562524
23179,2054989
48525,855633
45690,1923422
43706,238154
43918,1425854
10086,2532349
15814,991528
46752,199450
32614,617993
32615,477451
12841,200224
46756,859751
35317,860975
26985,979480
32621,1294619
21444,905092
21444,905043
32620,312076
32620,261337
32620,200034
46758,596926
18657,311681
26988,997229
4416,313415
29694,433799
38299,1658423
4418,197555
41159,1719000
21448,2055813
32625,197628
38300,200193
26990,197685
12949,996561
15832,476350
41162,1300002
29768,966225
38306,200032
41162,1193022
41162,1046211
41162,1046209
41162,1045595
41162,900036
41162,899970
41162,899572
41162,895604
41162,889628
32630,751879
15835,310490
29771,995666
21455,349594
24306,808744
46675,1662285
21461,282401
41165,1091150
15840,898490
4432,866910
12959,861960
12959,805663
35430,861806
10106,979485
10107,197320
29777,1373491
46773,311892
32635,866514
24310,312847
32639,979092
43974,359229
4442,968766
19138,310176
22692,866094
45256,309362
28281,485465
22694,847241
26780,1649485
24722,596934
35795,897496
22698,1648759
14317,314285
36734,200329
4233,1664634
41960,197541
8070,905387
38699,1011736
36738,349199
21179,905024
17138,2640422
46585,312743
17140,485246
8551,2119701
29615,966248
42449,1233850
14324,314072
48039,311671
31072,310384
19946,845488
28289,706822
28289,402012
19948,1719291
8095,892646
11445,284215
39633,197313
19949,197417
32668,1598268
18712,205323
15871,349199
43998,308979
21515,312104
43999,312033
41211,1049621
32675,1085686
7311,197361
32675,1014314
10149,753440
29812,310812
13001,309309
21517,1743547
10150,828379
4477,312641
7319,892660
10151,1734930
27043,315107
46815,854876
13007,197901
10159,199885
41226,197817
29704,2390646
29704,2390644
41228,314228
13013,1012895
24426,1738807
8377,197528
10233,856845
5124,311936
25330,310377
5517,207112
33748,197392
39460,996561
29439,1040041
24434,602635
29793,861227
26621,1665461
22538,1543069
47737,308194
42133,860975
21499,1012404
15547,898723
28101,686924
33749,312122
22504,284201
25301,1361574
42276,238100
25336,310488
14154,309362
25303,197738
28107,1665459
45093,351175
8386,261317
42282,809996
38712,1867596
5528,629695
38712,1672917
9762,351133
25341,966221
45096,197805
14161,597850
5534,200082
42288,309339
22548,905347
13936,862019
10279,636045
48888,197507
37663,977427
29148,1868562
12314,753544
11093,749814
46939,797730
31700,859747
26331,199246
48892,105583
19587,810077
45775,1010998
45775,1010944
45775,1010889
31702,309309
14386,863669
37670,1745091
15211,1012404
38388,616749
46142,308460
12317,830861
11914,596934
6620,856364
34782,343033
48747,2585226
15214,876193
18747,106346
30770,859052
12179,1302850
48898,484152
25765,866436
5458,995666
8801,748797
38183,616749
4318,1738483
8801,311359
20230,284405
26729,197361
28521,865123
19374,578037
7926,1597076
27876,968456
24903,311355
26878,2123194
42039,349199
19682,310248
24904,1099648
17414,828299
46670,849049
46670,252478
45005,562366
5069,1739825
5069,1739819
5069,1739815
22986,1192972
22986,1006300
22986,968416
22986,967053
22986,967000
22986,904834
29697,2099286
5976,2373960
48312,197512
41774,2123185
34165,151226
10026,1049618
42720,197905
31337,259176
5980,197739
5981,1812015
8459,1790877
42729,1000070
17797,1797844
5969,968766
35706,861232
9983,1718909
35237,2682961
30234,198223
19728,312441
14991,1649990
21438,1437711
43832,855664
26935,198318
29563,1095223
43101,1790679
4879,2597529
18448,727762
26799,1099563
14992,1437968
38161,2000007
24197,1923426
32580,197807
38602,884707
12825,835603
40283,2107520
35899,977427
24203,1790097
9896,617312
42580,313585
45767,198365
39785,2687226
37255,1606337
14995,1049214
13475,308191
46719,314211
6393,310433
17808,238100
26748,205322
11383,312069
45955,1807631
40289,310671
9211,1731590
17809,1000114
16921,314076
5994,1000070
17248,890918
43445,312504
14070,309313
19283,861021
7853,311486
20458,993691
34882,856377
42200,630936
33950,1044392
33950,1014320
33950,900054
33950,898130
33950,895472
42925,283536
9544,198232
20459,1232088
20946,310818
20459,1232086
12028,312950
48084,862025
16930,656659
13601,312079
29839,2670170
24382,312138
14377,312961
14377,200345
14377,198211
6727,1812013
27417,899511
17850,892246
33070,851752
47623,1594680
15336,996571
44842,1362831
16637,616487
34886,198373
10703,855332
11740,404587
30726,309362
33054,349594
30727,197806
19610,238720
8238,205621
10726,314214
13115,314076
36409,748798
39310,197557
42115,1649401
16836,1722357
47723,861467
16836,1722355
38319,861156
42117,1087459
44935,197499
16841,349401
42120,198052
4586,636676
33603,1662278
33607,1310525
41720,483444
36413,617316
39258,856576
43845,205323
44940,1791842
42123,2123076
47729,238154
29942,197591
47731,349332
13026,351249
13984,1596778
39318,998685
44943,238101
22392,197969
21545,617311
47733,199888
25205,859048
16847,856364
45593,702519
11767,313564
28479,636671
8855,311277
17463,200194
32936,855926
33405,310384
34015,309314
25801,1724880
22811,861363
32973,616749
14645,314006
19132,855332
19132,855324
19132,855318
45597,198039
25803,197699
39931,1797847
28566,1812011
26765,854896
24604,997229
6028,485440
10872,808748
22814,993518
37057,897640
14440,200284
7729,1658141
14647,312137
12738,198014
19268,313920
4860,744846
17468,238003
25409,996571
37059,858804
35722,896209
32437,2044357
14649,830879
10418,855818
27776,861004
17473,804973
37065,204509
28571,212448
32444,861223
17980,899469
17980,899447
38876,198012
38875,197580
47123,2046365
14422,314077
10694,200133
36055,310384
7852,312962
17979,200349
28239,991044
34739,831137
40459,485465
6554,197905
24626,856364
17980,2103256
31888,310459
9391,197944
40091,477372
46094,313988
23593,197770
39586,2642294
36224,152695
9394,1010751
34471,351256
34472,855926
21557,616539
39173,2630858
39173,2630832
39173,2170294
39173,2170256
39173,2170254
39173,2170252
39173,2170246
6564,1648759
35847,861007
23600,1543069
9118,282755
28843,2690860
8694,483440
34741,141963
5575,314106
39095,1734484
23044,996572
45516,205284
11175,1542994
8692,866144
33497,1100706
39088,1000395
16717,1040041
16782,199148
29852,1487363
11604,904467
33432,686924
28434,857118
47914,857187
15931,1310525
39800,103456
13064,993536
28436,430902
42599,1801298
28437,313564
48215,312941
14512,351250
47963,403920
42601,313324
39807,966220
45443,749156
8704,313988
48221,995666
17328,1659131
34076,895284
36927,1660934
28443,1437288
8708,1649401
8710,903697
42603,596930
45447,1923426
25681,617310
8714,317136
41903,895478
39813,200224
39225,308979
42606,1047905
20139,866436
45451,1095223
8718,2057205
21827,617310
8720,312362
27753,830648
17106,351285
16606,311681
48232,643488
30151,313990
8722,1665507
48232,404062
48232,403930
42614,1718930
17339,905172
48234,562524
22898,197807
14530,2101899
48235,312743
31251,810077
34086,966270
45459,242438
14290,1738483
42623,859841
22902,1659929
39821,402696
48139,197886
5900,314075
22905,850087
5900,311385
20152,1099298
20152,1099290
36945,978733
35756,1605088
7202,1738483
44288,312635
35756,1373333
35756,197844
16166,861715
13311,854876
19023,403957
19023,402019
38657,1044486
38657,1013942
38657,899968
47114,197807
41508,855338
38663,2103177
35765,1482908
10449,886671
32978,310346
10449,886666
21788,312743
38247,349332
16173,891881
35769,1737757
4752,349490
35770,597990
13317,198222
44296,577957
4367,1999031
41515,1044267
41515,1006474
41515,897412
41515,897364
4754,993557
44300,1720601
7632,313413
24621,311290
44301,198144
16179,858747
44304,1012396
16182,242297
30129,991528
47129,1234571
38678,312641
16764,1000048
22933,993541
48261,728113
8745,866083
17368,1718909
48264,1435624
31275,730872
27755,311726
22937,352121
14555,1049686
34109,834235
24654,1490026
14556,1656340
36967,403818
47079,314229
39844,284245
34114,259176
8749,1797907
11403,996561
42661,2043878
48268,855324
20176,861736
36971,854238
10430,852200
22941,309113
8757,312504
34116,315223
34115,1306292
8758,2003398
30959,1665212
31285,197657
36974,1091500
42663,1737459
30959,1665210
7599,1597123
11413,197589
17260,2289232
5935,1087427
38754,1857921
42669,855657
5603,854830
27319,1666798
14966,903847
35998,617312
26115,1049214
44027,1790131
28903,859747
10665,151226
11971,597850
11222,903703
46993,200033
43080,198077
11222,903697
14768,198223
6363,197397
12106,199159
45922,1053753
23379,858810
23229,200371
36382,991147
37409,577317
37408,996561
25225,199450
41402,402131
37410,311681
42264,861225
34559,577033
28907,308135
43084,197311
7511,1359117
43698,616485
47004,1006801
17782,311700
30006,1307056
8271,861010
17783,197943
45813,1790219
35133,476556
28912,617322
47756,308194
14971,905369
43088,861402
45034,1926855
45927,309049
14694,637551
37521,1085644
39726,616402
26224,705610
37220,849501
26223,892246
25400,197806
34659,312617
34659,312615
34336,724891
14216,596932
22679,198070
23462,757707
15078,311681
6482,1727485
24599,315217
20717,477560
23212,198012
48740,199192
27283,861743
46033,199890
23500,198045
32970,308182
12208,197944
26232,310459
31815,311702
