label_id,source,source_product_name,source_product_id,source_label_url
33711,US,"ACYCLOVIR CAPSULE [DIRECT_RX]",8e6e3ffb-a884-ec6b-e053-2a95a90a6dda.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?8e6e3ffb-a884-ec6b-e053-2a95a90a6dda
33712,US,"GABAPENTIN CAPSULE [A-S MEDICATION SOLUTIONS]",77d1d90d-e124-4db7-b811-754d535e579c.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?77d1d90d-e124-4db7-b811-754d535e579c
33713,US,"AVOCA FLEXIBLE CAUSTIC APPLICATOR (SILVER NITRATE APPLICATOR) STICK [BRAY GROUP LIMITED]",b7e75a9c-d7d1-4cb9-b09e-26597d73f1ff.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?b7e75a9c-d7d1-4cb9-b09e-26597d73f1ff
33714,US,"MEMANTINE HYDROCHLORIDE CAPSULE, EXTENDED RELEASE [ZYDUS PHARMACEUTICALS USA INC.]",eac265e6-6ea4-4368-acff-2efe6a8dd40a.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?eac265e6-6ea4-4368-acff-2efe6a8dd40a
33715,US,"PREDNISONE TABLET [DIRECT RX]",2a053775-6f6a-455e-b9a8-8b60e6062db3.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?2a053775-6f6a-455e-b9a8-8b60e6062db3
33716,US,"FLUTICASONE FUROATE AND VILANTEROL POWDER [PRASCO LABORATORIES]",3a761487-c300-451a-8537-3196c00c11b5.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?3a761487-c300-451a-8537-3196c00c11b5
33717,US,"HYDROCHLOROTHIAZIDE TABLET [CONTRACT PHARMACY SERVICES-PA]",5a40e342-6003-a20c-e053-2a91aa0a472e.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?5a40e342-6003-a20c-e053-2a91aa0a472e
33718,US,"NIFEDIPINE TABLET, EXTENDED RELEASE [REMEDYREPACK INC.]",24e56333-5601-48fd-a263-f6be90983fb4.6,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?24e56333-5601-48fd-a263-f6be90983fb4
33719,US,"TIZANIDINE TABLET [PD-RX PHARMACEUTICALS, INC.]",615dfd5c-125a-40e2-a6da-afacde305282.15,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?615dfd5c-125a-40e2-a6da-afacde305282
33720,US,"LIDOCAINE HYDROCHLORIDE INJECTION, SOLUTION [MEDICAL PURCHASING SOLUTIONS, LLC]",c8e8b217-a183-0d91-e053-2a95a90a4a44.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?c8e8b217-a183-0d91-e053-2a95a90a4a44
33721,US,"ZOLPIDEM TARTRATE TABLET [H. J. HARKINS CO., INC.]",69700973-a735-2ff3-e053-2991aa0a12d1.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?69700973-a735-2ff3-e053-2991aa0a12d1
33722,US,"MAXALT (RIZATRIPTAN BENZOATE) TABLET MAXALT-MLT (RIZATRIPTAN BENZOATE) TABLET, ORALLY DISINTEGRATING [ORGANON LLC]",007b4644-e0e7-4863-9ae3-fe09676b3f5f.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?007b4644-e0e7-4863-9ae3-fe09676b3f5f
33723,US,"BETAMETHASONE DIPROPIONATE CREAM, AUGMENTED [RPK PHARMACEUTICALS, INC.]",a87f6527-7503-4333-b928-5226a5eb0b8d.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?a87f6527-7503-4333-b928-5226a5eb0b8d
33724,US,"LITHIUM CARBONATE TABLET, EXTENDED RELEASE [HIKMA PHARMACEUTICALS USA INC.]",c612b6c5-eeb9-4fdd-8c85-bb3d2147cd1e.17,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?c612b6c5-eeb9-4fdd-8c85-bb3d2147cd1e
33725,US,"DICYCLOMINE (DICYCLOMINE HYDROCHLORIDE) TABLET [PHARMASOURCE MEDS, LLC]",f57c58cf-886b-786e-e053-2a95a90adf90.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?f57c58cf-886b-786e-e053-2a95a90adf90
33726,US,"ROFLUMILAST TABLET [STRIDES PHARMA SCIENCE LIMITED]",78d2644d-b62c-48f5-8407-2adf09bcb144.6,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?78d2644d-b62c-48f5-8407-2adf09bcb144
33727,US,"ALLERNAZE (TRIAMCINOLONE ACETONIDE) SPRAY, METERED [LUPIN PHARMACEUTICALS]",dbdc8273-3224-4557-b509-f3cf8ce6ccf8.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?dbdc8273-3224-4557-b509-f3cf8ce6ccf8
33728,US,"DIAZEPAM TABLET [BRYANT RANCH PREPACK]",e8e4d5f5-3b4c-4c0f-a818-9da86389473c.1008,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?e8e4d5f5-3b4c-4c0f-a818-9da86389473c
33729,US,"OMEPRAZOLE CAPSULE, DELAYED RELEASE [BRYANT RANCH PREPACK]",1318a1c1-222d-471a-92d6-3632c82fb999.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?1318a1c1-222d-471a-92d6-3632c82fb999
33730,US,"BENAZEPRIL HYDROCHLORIDE TABLET, FILM COATED [A-S MEDICATION SOLUTIONS]",c5090372-41bf-4677-b198-97fd55a0cb87.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?c5090372-41bf-4677-b198-97fd55a0cb87
33731,US,"HYDROMORPHONE HYDROCHLORIDE TABLET [REDPHARM DRUG, INC.]",88dfac9a-c7ad-01be-e053-2995a90a6d40.10,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?88dfac9a-c7ad-01be-e053-2995a90a6d40
33732,US,"LIDOCAINE HYDROCHLORIDE SOLUTION [AKORN]",ff6b27bc-2ed7-4292-b8c8-da910bf68167.22,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?ff6b27bc-2ed7-4292-b8c8-da910bf68167
33733,US,"AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE CAPSULE [AIDAREX PHARMACEUTICALS LLC]",178f8088-43ef-4e2c-a108-d86cd43df1ae.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?178f8088-43ef-4e2c-a108-d86cd43df1ae
33734,US,"JARDIANCE (EMPAGLIFLOZIN) TABLET, FILM COATED [A-S MEDICATION SOLUTIONS]",f2b41c77-0abb-40ee-8578-86a748d0e19e.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?f2b41c77-0abb-40ee-8578-86a748d0e19e
33735,US,"METRONIDAZOLE TABLET [NUCARE PHARMACEUTICALS,INC.]",cea87dc2-54b2-f83d-e053-2995a90a6b52.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?cea87dc2-54b2-f83d-e053-2995a90a6b52
33736,US,"DICLOFENAC SODIUM DR (DICLOFENAC SODIUM) TABLET, DELAYED RELEASE [ADVANCED RX PHARMACY OF TENNESSEE, LLC]",ec06cca5-3436-10c8-e053-2995a90a4aeb.6,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?ec06cca5-3436-10c8-e053-2995a90a4aeb
33737,US,"HYDROCORTISONE ENEMA [ANI PHARMACEUTICALS, INC.]",40654d12-56e4-4489-be49-19c60ad918ad.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?40654d12-56e4-4489-be49-19c60ad918ad
33738,US,"NECON ( NORETHINDRONE AND ETHINYL ESTRADIOL ) KIT [MAYNE PHARMA INC.]",e80714f4-cdfe-4d60-a4e1-b8c7b184cc46.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?e80714f4-cdfe-4d60-a4e1-b8c7b184cc46
33739,US,"DICLOFENAC SODIUM GEL [PREFERRED PHARMACEUTICALS INC.]",81bfeada-6589-4528-bea5-059ab0fabb43.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?81bfeada-6589-4528-bea5-059ab0fabb43
33740,US,"VENLAFAXINE TABLET, COATED [CADILA PHARMACEUTICALS LIMITED]",516e7566-35c2-4a25-88d8-54d9dbc8f6be.9,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?516e7566-35c2-4a25-88d8-54d9dbc8f6be
33741,US,"CIPROFLOXACIN TABLET, FILM COATED [ADVANCED RX PHARMACY OF TENNESSEE, LLC]",c8acca31-8d44-34a2-e053-2995a90ac20f.6,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?c8acca31-8d44-34a2-e053-2995a90ac20f
33742,US,"CHLORDIAZEPOXIDE HYDROCHLORIDE CAPSULE [NUCARE PHARMACEUTICALS,INC.]",e07e2911-060e-3afc-e053-2995a90af723.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?e07e2911-060e-3afc-e053-2995a90af723
33743,US,"AMITRIPTYLINE HYDROCHLORIDE TABLET, FILM COATED [BRYANT RANCH PREPACK]",8c9f605f-ac13-442f-af4d-ea11102474de.104,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?8c9f605f-ac13-442f-af4d-ea11102474de
33744,US,"LURASIDONE HYDROCHLORIDE TABLET, FILM COATED [GOLDEN STATE MEDICAL SUPPLY, INC.]",1989d512-e568-468f-e063-6294a90a5c22.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?1989d512-e568-468f-e063-6294a90a5c22
33745,US,"CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE (CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE) GEL [BRYANT RANCH PREPACK]",abede379-52d1-4000-ae38-cc99f88fe3b2.100,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?abede379-52d1-4000-ae38-cc99f88fe3b2
33746,US,"LISINOPRIL TABLET [NUCARE PHARMACEUTICALS,INC.]",6f7f5697-acb0-ea95-e053-2991aa0ae7c7.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?6f7f5697-acb0-ea95-e053-2991aa0ae7c7
33747,US,"VENLAFAXINE HYDROCHLORIDE CAPSULE, EXTENDED RELEASE [BRYANT RANCH PREPACK]",1a9e207a-aba5-4ecb-b7b6-7c1e38be5ac9.102,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?1a9e207a-aba5-4ecb-b7b6-7c1e38be5ac9
33748,US,"BACLOFEN TABLET [APHENA PHARMA SOLUTIONS - TENNESSEE, LLC]",f0603733-ecaa-4e4d-a409-4a1599f54700.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?f0603733-ecaa-4e4d-a409-4a1599f54700
33749,US,"OSELTAMIVIR PHOSPHATE (OSELTAMAVIR PHOSPHATE) CAPSULE [A-S MEDICATION SOLUTIONS]",42a9278f-cc69-4615-8324-74af1472b64e.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?42a9278f-cc69-4615-8324-74af1472b64e
33750,US,"SULFAMETHOXAZOLE AND TRIMETHOPRIM TABLET [SUN PHARMACEUTICAL INDUSTRIES, INC.]",4833319a-a7b3-4bf4-bec4-6531b43182d4.18,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?4833319a-a7b3-4bf4-bec4-6531b43182d4
33751,US,"TOBRAMYCIN INJECTION [GLAND PHARMA LIMITED]",02b48684-168c-4cd9-8375-794206eff23e.7,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?02b48684-168c-4cd9-8375-794206eff23e
33752,US,"TESTOPEL (TESTOSTERONE) PELLET [SLATE PHARMA]",a1741a0b-3d4c-42dc-880d-a06e96cce9ef.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?a1741a0b-3d4c-42dc-880d-a06e96cce9ef
33753,US,"PHENAZOPYRIDINE HYDROCHLORIDE (PHENAZOPYRIDINE) TABLET [LIBERTY PHARMACEUTICALS, INC.]",91202708-1a78-4c87-9d28-1f8f4a77e991.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?91202708-1a78-4c87-9d28-1f8f4a77e991
33754,US,"PIRFENIDONE TABLET, COATED [EXELAN PHARMACEUTICALS INC.]",c171e4af-1619-4712-958f-ef96adfede37.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?c171e4af-1619-4712-958f-ef96adfede37
33755,US,"KETOCONAZOLE AEROSOL, FOAM [BRYANT RANCH PREPACK]",77989858-9f7a-45d6-97fb-deba1cba8fe8.105,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?77989858-9f7a-45d6-97fb-deba1cba8fe8
33756,US,"NITROFURANTOIN (NITROFURANTOIN (MONOHYDRATE/MACROCRYSTALS)) CAPSULE [A-S MEDICATION SOLUTIONS]",6595075e-85e8-4c8d-b21e-c2aa39a43a88.7,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?6595075e-85e8-4c8d-b21e-c2aa39a43a88
33757,US,"VALSARTAN TABLET, FILM COATED [NORTHWIND PHARMACEUTICALS, LLC]",f2b77f2f-333e-f3e3-e053-2a95a90a1fa7.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?f2b77f2f-333e-f3e3-e053-2a95a90a1fa7
33758,US,"NEBIVOLOL TABLET [BRYANT RANCH PREPACK]",77fb6b5f-7bfe-4fc8-980c-fc688ac9837a.103,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?77fb6b5f-7bfe-4fc8-980c-fc688ac9837a
33759,US,"RED DELICIOUS APPLE INJECTION, SOLUTION APRICOT INJECTION, SOLUTION AVOCADO INJECTION, SOLUTION BANANA INJECTION, SOLUTION BLACKBERRY INJECTION, SOLUTION BLUEBERRY INJECTION, SOLUTION CANTALOUPE INJECTION, SOLUTION CHERRY BING INJECTION, SOLUTION ......., SOLUTION THYME (THYM) INJECTION, SOLUTION VANILLA INJECTION, SOLUTION WHEAT BRAN INJECTION, SOLUTION WHITE KIDNEY BEANS INJECTION, SOLUTION BLACK PEPPER INJECTION, SOL",b65366b5-55ea-49dc-8011-8ef9af097291.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?b65366b5-55ea-49dc-8011-8ef9af097291
33760,US,"TRIAZOLAM TABLET [BRYANT RANCH PREPACK]",5fccc31d-32c9-49e7-91a9-664cc726872b.103,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?5fccc31d-32c9-49e7-91a9-664cc726872b
33761,US,"LIDOCAINE HYDROCHLORIDE INJECTION, SOLUTION [MEDICAL PURCHASING SOLUTIONS, LLC]",89691444-7bfb-3314-e053-2a95a90a268e.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?89691444-7bfb-3314-e053-2a95a90a268e
33762,US,"AMPICILLIN AND SULBACTAM (AMPICILLIN SODIUM AND SULBACTAM SODIUM) INJECTION, POWDER, FOR SOLUTION [CLARIS LIFE SCIENCES INC.]",bb78b01f-b235-4a3e-b3d2-24543d3fd56c.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?bb78b01f-b235-4a3e-b3d2-24543d3fd56c
33763,US,"FUROSEMIDE TABLET [APHENA PHARMA SOLUTIONS - TENNESSEE, LLC]",5e65f81d-f715-46a5-9a4c-fda01e7ff9c5.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?5e65f81d-f715-46a5-9a4c-fda01e7ff9c5
33764,US,"DILTIAZEM HYDROCHLORIDE EXTENDED-RELEASE (DILTIAZEM HYDROCHLORIDE) CAPSULE, EXTENDED RELEASE [DR. REDDY'S LABRATORIES INC.]",f1d09c53-5eb9-0b7c-e977-e2a602e84e5f.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?f1d09c53-5eb9-0b7c-e977-e2a602e84e5f
33765,US,"SULINDAC TABLET [MAJOR PHARMACEUTICALS]",41c7882e-530a-4ac1-8de4-8d1e7b391467.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?41c7882e-530a-4ac1-8de4-8d1e7b391467
33766,US,"CEPHALEXIN CAPSULE CEPHALEXIN SUSPENSION [RANBAXY PHARMACEUTICALS INC.]",5681d4d2-9b67-4cac-9b94-8368f9978231.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?5681d4d2-9b67-4cac-9b94-8368f9978231
33767,US,"METRONIDAZOLE TABLET [BLENHEIM PHARMACAL, INC.]",1bdfb0e3-8397-6a61-e054-00144ff88e88.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?1bdfb0e3-8397-6a61-e054-00144ff88e88
33768,US,"MONTELUKAST TABLET, FILM COATED [NUCARE PHARMACEUTICALS,INC.]",cbe40638-2489-5812-e053-2995a90a236c.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?cbe40638-2489-5812-e053-2995a90a236c
33769,US,"NIACIN TABLET [EMERALD THERAPEUTICS, LLC]",5fceeb58-e54d-43c1-8abb-33feea69d663.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?5fceeb58-e54d-43c1-8abb-33feea69d663
33770,US,"MOMETASONE FUROATE CREAM [PROFICIENT RX LP]",47a60763-671e-413b-b962-f7f11ba2f4d7.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?47a60763-671e-413b-b962-f7f11ba2f4d7
33771,US,"ONDANSETRON TABLET, ORALLY DISINTEGRATING [BRYANT RANCH PREPACK]",e8d775b6-478c-499e-82be-bfdf006445e3.7,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?e8d775b6-478c-499e-82be-bfdf006445e3
33772,US,"OXYMORPHONE HYDROCHLORIDE TABLET, FILM COATED, EXTENDED RELEASE [RANBAXY PHARMACEUTICALS INC.]",e6b1c980-bb0c-4805-8e0d-9f8f8e9bfdde.6,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?e6b1c980-bb0c-4805-8e0d-9f8f8e9bfdde
33773,US,"DEXAMETHASONE INTENSOL SOLUTION, CONCENTRATE [CARILION MATERIALS MANAGEMENT]",a817ab46-54ec-4e3f-886b-04ce6ac1caf9.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?a817ab46-54ec-4e3f-886b-04ce6ac1caf9
33774,US,"PREGABALIN CAPSULE [PREFERRED PHARMACEUTICALS INC.]",7f29991e-3bf5-4e48-8fa3-6d4e932ed6de.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?7f29991e-3bf5-4e48-8fa3-6d4e932ed6de
33775,US,"AMLODIPINE BESYLATE TABLET [A-S MEDICATION SOLUTIONS]",5c347178-5cb3-40e6-8840-717c061389ed.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?5c347178-5cb3-40e6-8840-717c061389ed
33776,US,"GLIPIZIDE TABLET, EXTENDED RELEASE [REMEDYREPACK INC.]",2f8ae960-4627-4d78-ab3e-42bdc6877b01.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?2f8ae960-4627-4d78-ab3e-42bdc6877b01
33777,US,"AMLODIPINE BESYLATE TABLET [MAJOR PHARMACEUTICALS]",edf9b22c-e37e-4b4e-8a64-20bb036c7d2d.5,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?edf9b22c-e37e-4b4e-8a64-20bb036c7d2d
33778,US,"INDOMETHACIN CAPSULE [CARILION MATERIALS MANAGEMENT]",755ee12c-db76-46a6-b957-c85a2507ab24.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?755ee12c-db76-46a6-b957-c85a2507ab24
33779,US,"N/A (TADALAFIL) TABLET, FILM COATED [AUSTARPHARMA LLC]",78509a43-a907-4359-9022-f38c4f765880.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?78509a43-a907-4359-9022-f38c4f765880
33780,US,"ERTAPENEM (ERTAPENEM SODIUM) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [FRESENIUS KABI USA, LLC]",666c9f33-ea9e-4667-b8bd-f8b1b6b6be51.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?666c9f33-ea9e-4667-b8bd-f8b1b6b6be51
33781,US,"VENTAVIS (ILOPROST) SOLUTION [ACTELION PHARMACEUTICALS US, INC.]",d3bebc1c-f032-402a-bbc9-aff024276ed1.24,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?d3bebc1c-f032-402a-bbc9-aff024276ed1
33782,US,"EXALGO (HYDROMORPHONE HYDROCHLORIDE) TABLET, EXTENDED RELEASE [PHYSICIANS TOTAL CARE, INC.]",0dedd480-dc5c-499c-8763-6044b9bd4a6b.1,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?0dedd480-dc5c-499c-8763-6044b9bd4a6b
33783,US,"METOCLOPRAMIDE TABLET [DENTON PHARMA, INC. DBA NORTHWIND PHARMACEUTICALS]",95aceb69-720a-60fb-e053-2a95a90a8d4b.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?95aceb69-720a-60fb-e053-2a95a90a8d4b
33784,US,"DOXYCYCLINE CAPSULE [REDPHARM DRUG]",09d198e7-85b6-631c-e063-6294a90adb20.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?09d198e7-85b6-631c-e063-6294a90adb20
33785,US,"TRUVADA (EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATE) TABLET, FILM COATED [H.J. HARKINS COMPANY, INC.]",7fbc31c3-48d3-4508-8717-1cdfbf085b4d.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?7fbc31c3-48d3-4508-8717-1cdfbf085b4d
33786,US,"FELBAMATE TABLET [BRYANT RANCH PREPACK]",6afd77f2-4525-42f4-a4b1-94159c401dd2.104,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?6afd77f2-4525-42f4-a4b1-94159c401dd2
33787,US,"VALSARTAN TABLET [BRYANT RANCH PREPACK]",d9a16816-d4de-401a-8413-7233f4e541f8.6,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?d9a16816-d4de-401a-8413-7233f4e541f8
33788,US,"ADAPALENE AND BENZOYL PEROXIDE GEL [BRYANT RANCH PREPACK]",c2b4c7a4-05e5-4e94-9f09-7f8f68f99eab.105,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?c2b4c7a4-05e5-4e94-9f09-7f8f68f99eab
33789,US,"APRISO (MESALAMINE) CAPSULE, EXTENDED RELEASE [PHYSICIANS TOTAL CARE, INC.]",d5d05b1f-9f45-4f66-9f75-3c67934105de.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?d5d05b1f-9f45-4f66-9f75-3c67934105de
33790,US,"DIGOXIN INJECTION [HIKMA PHARMACEUTICALS USA INC.]",9b9a4b3c-5f08-475a-a74d-0c7ebba40644.7,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?9b9a4b3c-5f08-475a-a74d-0c7ebba40644
33791,US,"OLMESARTAN MEDOXOMIL TABLET [A-S MEDICATION SOLUTIONS]",5f410909-a68a-4ada-963a-32018d37572f.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?5f410909-a68a-4ada-963a-32018d37572f
33792,US,"QUINAPRIL HYDROCHLORIDE TABLET, FILM COATED [CARILION MATERIALS MANAGEMENT]",08ed2c17-cd53-4ad9-8b01-185d9c0ab65f.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?08ed2c17-cd53-4ad9-8b01-185d9c0ab65f
33793,US,"ALYMSYS (BEVACIZUMAB-MALY) INJECTION, SOLUTION [AMNEAL PHARMACEUTICALS LLC]",6b4040a2-a5c5-4ff0-ab45-935d7e49cf78.8,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?6b4040a2-a5c5-4ff0-ab45-935d7e49cf78
33794,US,"LINCOMYCIN (LINCOMYCIN HYDROCHLORIDE) INJECTION, SOLUTION [HENRY SCHEIN, INC.]",a7692968-7ac8-48ab-89a4-27c7803e31f4.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?a7692968-7ac8-48ab-89a4-27c7803e31f4
33795,US,"PLAVIX (CLOPIDOGREL BISULFATE) TABLET, FILM COATED [CONTRACT PHARMACY SERVICES-PA]",0005e2a8-3ab9-4173-a46f-9c53881379e2.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?0005e2a8-3ab9-4173-a46f-9c53881379e2
33796,US,"ACETYLCYSTEINE INJECTION [AKORN]",4072b547-c242-4a40-8c91-5481b86cbf1e.9,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?4072b547-c242-4a40-8c91-5481b86cbf1e
33797,US,"ALPRAZOLAM TABLET [MEDSOURCE PHARMACEUTICALS]",1b66a205-ad3f-0037-e054-00144ff88e88.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?1b66a205-ad3f-0037-e054-00144ff88e88
33798,US,"FENOFIBRATE TABLET [A-S MEDICATION SOLUTIONS]",2e82e604-feec-4ac7-ab62-28f602d4d0d1.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?2e82e604-feec-4ac7-ab62-28f602d4d0d1
33799,US,"NYMALIZE (NIMODIPINE) SOLUTION [AZURITY PHARMACEUTICALS, INC.]",e660fa26-b5c4-4d6d-8887-9e22b6666a10.9,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?e660fa26-b5c4-4d6d-8887-9e22b6666a10
33800,US,"CYCLOBENZAPRINE HYDROCHLORIDE TABLET, FILM COATED [PD-RX PHARMACEUTICALS, INC.]",3baeda95-d098-437a-b360-87a9c3f3fd9b.8,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?3baeda95-d098-437a-b360-87a9c3f3fd9b
33801,US,"ALPRAZOLAM TABLET [ADVANCED RX OF TENNESSEE, LLC]",b39e2bc8-b68f-0f4e-e053-2995a90a00fd.6,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?b39e2bc8-b68f-0f4e-e053-2995a90a00fd
33802,US,"BENZONATATE CAPSULE [PROFICIENT RX LP]",a8f5bdb6-677b-416c-834e-60307b566bd7.4,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?a8f5bdb6-677b-416c-834e-60307b566bd7
33803,US,"DICYCLOMINE HYDROCHLORIDE CAPSULE [QUALITY CARE PRODUCTS, LLC]",1d257aa6-9963-4732-93b0-797b06c994ce.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?1d257aa6-9963-4732-93b0-797b06c994ce
33804,US,"SUCCINYLCHOLINE CHLORIDE INJECTION, SOLUTION [AMNEAL PHARMACEUTICALS LLC]",948df74b-c1b2-44bc-af36-3ef3d14854ed.10,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?948df74b-c1b2-44bc-af36-3ef3d14854ed
33805,US,"METFORMIN HYDROCHLORIDE TABLET [NEW HORIZON RX GROUP, LLC]",158b9adb-744f-41fd-a12d-52d5156961a3.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?158b9adb-744f-41fd-a12d-52d5156961a3
33806,US,"LORAZEPAM TABLET [APHENA PHARMA SOLUTIONS - TENNESSEE, LLC]",82f79757-69f0-4a37-93a6-55b66ae86ad7.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?82f79757-69f0-4a37-93a6-55b66ae86ad7
33807,US,"QUETIAPINE FUMARATE TABLET, EXTENDED RELEASE [BLUEPOINT LABORATORIES]",529c41df-70e1-4f18-ad36-05e169fa0a07.3,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?529c41df-70e1-4f18-ad36-05e169fa0a07
33808,US,"ENALAPRILAT INJECTION [HIKMA PHARMACEUTICALS USA INC.]",eabae489-e254-4987-ab90-7cda20a6f856.12,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?eabae489-e254-4987-ab90-7cda20a6f856
33809,US,"GABAPENTIN CAPSULE [GRANULES INDIA LIMITED]",bda0a0db-693b-b1e6-e053-2a95a90a5ce1.2,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?bda0a0db-693b-b1e6-e053-2a95a90a5ce1
